url,nama,perguruan_tinggi,program_studi,bidang,sinta_score_overall,sinta_score_3yr,affil_score_overall,affil_score_3yr
https://sinta.kemdiktisaintek.go.id/authors/profile/6779787,TRESNA YUDHA PRAWIRA,Universitas Muhammadiyah Brebes,S1 - Teknik Informatika,"Teknik Informatika, Busines Intelegent, Decision Support System, Artificial Intelegent, Networking",13,8,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6099986,BAIN KHUSNUL KHOTIMAH,Universitas Trunojoyo,S1 - Teknik Informatika,"Teknologi Informasi, Data Mining, Kecerdasan Buatan",1.464,612,1.464,612
https://sinta.kemdiktisaintek.go.id/authors/profile/6720712,MERINDA LESTANDY,Universitas Muhammadiyah Malang,S1 - Teknik Elektro,"Natural Language Processing, Artificial Intelligent, Text Mining",545,265,545,265
https://sinta.kemdiktisaintek.go.id/authors/profile/6923120,D. DIFFRAN NUR CAHYO,Universitas Cendekia Mitra Indonesia,S1 - Informatika,"Artificial Intelligence, Machine Learning, Deep Learning, Natural Language Processing",36,35,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6021894,ZULFAN,Universitas Syiah Kuala,D3 - Manajemen Informatika,"Networking, Artificial Inteligence",427,302,270,140
https://sinta.kemdiktisaintek.go.id/authors/profile/6851051,FITRA KASMA PUTRA,Universitas Islam Negeri Mahmud Yunus Batusangkar,S1 - Sistem Informasi,"Database, expert sistem, Sistem Pakar",19,5,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975209,OSCAR KARNALIM,Universitas Kristen Maranatha,S1 - Teknik Informatika,"Educational Computing, Academic Integrity, Software Engineering, Artificial Intelligence",3.562,950,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6875624,DINDA AYU PERMATASARI,Politeknik Negeri Malang,D4 - Teknik Elektronika,"Control System, Artificial Intelligence",834,430,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975705,MUHAMMAD RIF AN,Universitas Terbuka,S1 - Sistem Informasi,"Artificial Intelligence, Artificial Intelligence",572,89,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5987175,YUSRILA YEKA KERLOOZA,Universitas Komputer Indonesia,S2 - Sistem Informasi,"Arsitektur Komputer, Robotika, Kecerdasan Buatan, Sistem Waktu Nyata",507,27,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6901504,NUR AZIZAH EKA BUDIARTI,Universitas Negeri Makassar,S1 - Pendidikan Teknik Informatika & Komputer,"Artificial Intelegent, Data Science, Computer Science, Expert System",67,8,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6770258,EVA KURNIA YULYAWAN,Universitas Panca Marga,S1 - Bisnis Digital,"Sistem Tenaga, Kecerdasan Buatan, Sistem Kontrol, Robotika, Energi Terbarukan",67,49,67,49
https://sinta.kemdiktisaintek.go.id/authors/profile/6738933,PETTI INDRAYATI SIJABAT,Sekolah Tinggi Manajemen Informatika dan Komputer Pelita Nusantara,S1 - Teknik Informatika,"Sistem Pakar, SPK",179,96,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6823770,MUHAMMAD ATNANG,Institut Sains Teknologi dan Kesehatan 'Aisyiyah Kendari,S1 - Teknologi Informasi,"Internet of Things, Data Science, Telemedicine, Artificial Intelligence, Informatics",310,215,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6690129,FAUZI ADI RAFRASTARA,Universitas Dian Nuswantoro,S1 - Teknik Informatika,"malware analysis, ransomware detection, artificial intelligence, distributed computing",775,324,775,324
https://sinta.kemdiktisaintek.go.id/authors/profile/6666752,YANUAR MAHFUDZ SAFARUDIN,Politeknik Negeri Semarang,D4 - Teknologi Rekayasa Pembangkit Energi,"Artificial Intelligence, Power Electronic, Renewable Energy, Control System",568,100,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6069471,INDRA RANGGADARA,Universitas Mercu Buana,S1 - Teknik Informatika,"Business Intelligence, Artificial Intelligence, Data Mining, Geoinformatics, Decision Support System",539,92,539,92
https://sinta.kemdiktisaintek.go.id/authors/profile/6658338,ALEXIUS ULAN BANI,Universitas Bung Karno,S1 - Sistem Komputer,"Computer Science, Computer Engineering, Software Engineering, Artificial Intelligence, Robotics",544,275,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6965070,KHINSA FAIRUZ ZAHIRAH,Universitas Ciputra Surabaya,Unknown,"Data Science, Artificial Intelligence",4,2,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6172577,ONDRA EKA PUTRA,Universitas Putra Indonesia Yptk Padang,S1 - Sistem Informasi,"Artificial Intellegence, Decission Support, Software Engginering",273,141,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6946643,SABAR SANTOSO,Universitas Muhammadiyah Cirebon,S1 - Teknik Informatika,Kecerdasan Buatan,12,1,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/169817,JOAN SANTOSO,Institut Sains dan Teknologi Terpadu Surabaya,S2 - Teknologi Informasi,"Web Mining, Natural Language Processing, Data Mining, Artificial Intelligence, Big Data Analytics",1.293,472,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6843822,GREGORIUS AIRLANGGA,Universitas Katolik Indonesia Atma Jaya,S1 - Sistem Informasi,"Software engineering, Artificial Intelligence, UAV, Data Science, Information System",2.064,557,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6691153,DASRIL ALDO,Universitas Telkom,S1 - Teknik Informatika (Kampus Kabupaten Banyumas),"Sistem Pakar, Sistem Pendukung Keputusan, Sistem Cerdas, Sistem Fuzzy",1.465,609,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6841690,DESI ANGGREANI,Universitas Muhammadiyah Makassar,S1 - Informatika,"Artificial Intelligence, Virtual Reality, Data Science, Computer Vision",234,62,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6886717,MAT SUDIR,Universitas YPPI Rembang,S1 - Sistem Informasi,AI,11,1,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6069254,ANIF HANIFA SETIANINGRUM,Universitas Islam Negeri Syarif Hidayatullah Jakarta,S1 - Teknik Informatika,AI,357,31,3.320.000.000,3.200.000.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6789543,MOH. ALI FIKRI,Politeknik Negeri Indramayu,D4 - Sistem Informasi Kota Cerdas,"Decision Support System, Expert System, Information System, Artificial Intelligence, Bussiness",411,288,411,288
https://sinta.kemdiktisaintek.go.id/authors/profile/153000,EDI FAIZAL,Universitas Teknologi Digital Indonesia,D3 - Rekayasa Perangkat Lunak Aplikasi,Artificial Intelligence,496,64,496,64
https://sinta.kemdiktisaintek.go.id/authors/profile/6746636,HARASHTA TATIMMA LARASATI,Institut Teknologi Bandung,S1 - Teknik Telekomunikasi,"quantum cryptanalysis, computer networking, security, software-defined networking, AI",976,465,976,465
https://sinta.kemdiktisaintek.go.id/authors/profile/6201810,MUHAMMAD FAKHRURRIFQI,Universitas Gadjah Mada,D4 - Teknologi Rekayasa Perangkat Lunak,"artificial intelligence, information system, health informatics",93,10,93,10
https://sinta.kemdiktisaintek.go.id/authors/profile/6925161,JEVRI TRI ARDIANSAH,Universitas Negeri Malang,Unknown,"image computing, artificial intelligence, machine learning",114,59,114,59
https://sinta.kemdiktisaintek.go.id/authors/profile/6016485,NILAM RAMADHANI,Universitas Madura,S1 - Informatika,"ilmu komputer, data mining, kecerdasan buatan",294,154,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6173786,NI LUH GEDE PIVIN SUWIRMAYANTI,Institut Teknologi dan Bisnis STIKOM Bali,S1 - Sistem Komputer,"Kecerdasan Buatan, Data Mining, Information System",1.035,584,1.035,584
https://sinta.kemdiktisaintek.go.id/authors/profile/6001785,ANDINO MASELENO,Institut Bakti Nusantara,S1 - Sistem Informasi (Kampus Kabupaten Pringsewu),"Artificial Intelligence, Mathematical Modelling, Machine Learning for Big Data, Human-Level Machine",3.634,390,3.124,312
https://sinta.kemdiktisaintek.go.id/authors/profile/6714883,MUSDAR M,Universitas Sulawesi Barat,S1 - Pendidikan Fisika,"Physics Education, Media Pembelajaran, Artificial Intellegence, Education Technology",365,243,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975459,ANANG TJAHJONO,Politeknik Elektronika Negeri Surabaya,Unknown,"Adaptive Digital Protection Relay, Power Electronic, Artificial Intelligent",1.926,46,1.926,46
https://sinta.kemdiktisaintek.go.id/authors/profile/6798177,GHUFRON,Universitas Islam Sultan Agung,S1 - Teknik Informatika,"Data Mining, Artificial Intelligence, Computer Science",76,47,112,112
https://sinta.kemdiktisaintek.go.id/authors/profile/6875686,HANIS AMALIA SAPUTRI,Universitas Bina Nusantara,S1 - Teknik Informatika,Artificial Intelligence,6,6,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5983107,RAHMIATI,Universitas Sains dan Teknologi Indonesia,Unknown,"Artificial Intelligence, Analisis & Desain Sistem",200,93,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6810112,TATA SUTABRI,Universitas Bina Darma,S2 - Teknik Informatika,"Sistem Informasi, Kecerdasan Buatan, Internet of Thing, Smart System",2.916,519,2.916,519
https://sinta.kemdiktisaintek.go.id/authors/profile/6007919,R. ADITYA GUNAWAN,Universitas Katolik Indonesia Atma Jaya,S1 - Manajemen,"Finance, Investment, Digital Business, Artificial Intelligence, Machine Learning",226,62,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6010590,CHRISTIAND,Universitas Katolik Indonesia Atma Jaya,S1 - Teknik Mesin,"Robot, Automation, Mechanical Design, Artificial Intelligence, Advanced Manufacturing",867,140,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5978478,AFIAHAYATI,Universitas Gadjah Mada,S2 - Magister Kecerdasan Artifisial,"Bioinformatics, Machine Learning, Artificial Intelligence",1.400,442,1.400,442
https://sinta.kemdiktisaintek.go.id/authors/profile/6770308,LAILY MUNTASIROH,Universitas Muhammadiyah Semarang,S1 - Rekayasa Elektro,Artificial Intellegence,141,130,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/118504,KURSEHI FALGENTI,Universitas Nusa Mandiri,S2 - Ilmu Komputer,"Information System, Artificial Intelligence, Information System, Artificial Intelligence, blockchain, blockchain",303,88,303,88
https://sinta.kemdiktisaintek.go.id/authors/profile/6813851,RAHMAN TAUFIK,Universitas Lampung,S1 - Ilmu Komputer (Kampus Kabupaten Way Kanan),"Data Analytics, Artificial Intelligence, Intelligent Tutoring System",166,137,166,137
https://sinta.kemdiktisaintek.go.id/authors/profile/5973622,MUHAMMAD TAUFIQ FATHADDIN,Universitas Trisakti,S2 - Teknik Perminyakan,"Enhanced Oil Recovery, Petroleum Reservoir, Production, Artificial Intelligence, Simulation Modeling",1.950,822,1.950,822
https://sinta.kemdiktisaintek.go.id/authors/profile/5978672,ARIYADI,Institut Teknologi Kalimantan,S1 - Informatika,"Artificial Intelligence, Game Technology, Internet of Things",232,165,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6003964,LESTARI HANDAYANI,Universitas Islam Negeri Sultan Syarif Kasim Riau,S1 - Teknik Informatika,"Image processing, Data mining, Artificial Intelligent, Pattern Recognition and Information Retrieval",329,93,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5979698,SETYO NUGROHO,Institut Teknologi Sepuluh Nopember,S2 - Teknik Transportasi Laut,"telematika transportasi, kecerdasan buatan, manajemen kapal",776,99,776,99
https://sinta.kemdiktisaintek.go.id/authors/profile/6659809,MAYANDA MEGA SANTONI,Universitas Pembangunan Nasional Veteran Jakarta,S1 - Informatika,"Image Processing, Computer Vision, Machine Learning, Artificial Intelligence, Pattern Recognition",565,202,565,202
https://sinta.kemdiktisaintek.go.id/authors/profile/6704618,DEWI ASIAH SHOFIANA,Universitas Lampung,S1 - Ilmu Komputer,"Big Data, Data Science, Data Mining, Machine Learning, Artificial Intelligence",208,96,208,96
https://sinta.kemdiktisaintek.go.id/authors/profile/6807610,DANI ROFIANTO,Politeknik Negeri Lampung,D4 - Teknologi Rekayasa Perangkat Lunak,"Artificial Intelligence, Computer Vision, Machine Learning, Applied Mathematics",110,76,110,76
https://sinta.kemdiktisaintek.go.id/authors/profile/5984297,HOTMA PANGARIBUAN,Universitas Putera Batam,S1 - Teknik Informatika,"Pengolahan Citra Digital, Sistem Pakar, Pemrograman Visual",147,67,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6008555,ABDULLAH SANI,Politeknik Negeri Batam,D4 - Teknologi Rekayasa Elektronika,"Renewable Energy, Power Electronic, CAD/CAM, Micro-controller, Artificial Intelligent",397,47,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6701191,DINI RIDHA DWIKI PUTRI,Universitas Potensi Utama,S1 - Rekayasa Perangkat Lunak,"Expert System, Decision Support System",44,26,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6029782,MARVIN CHANDRA WIJAYA,Universitas Kristen Maranatha,S1 - Sistem Komputer,"Computer Engineering, Multimedia, Artificial Intelligence, Software Engineering",1.389,510,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6787552,ANNISA DARMAWAHYUNI,Universitas Sriwijaya,S1 - Sistem Komputer,"Artificial Intelligence, Deep Learning, Medical Informatics, Software Engineering",1.533,609,30,6
https://sinta.kemdiktisaintek.go.id/authors/profile/6016577,UNTARI NOVIA WISESTY,Universitas Telkom,S1 - Informatika,"Machine Learning, Artificial Intelligence, Bioinformatics",1.547,224,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5974796,IRMAWATI,Universitas Multimedia Nusantara Jakarta,S1 - Sistem Informasi,"computer vision, image processing, artificial intelligence, machine learning, deep learning",1.872,667,1.872,667
https://sinta.kemdiktisaintek.go.id/authors/profile/6020138,ANTONI,Universitas Islam Sumatera Utara,S1 - Teknik Informatika,Kecerdasan Buatan,193,130,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6669293,BAIQ DESI DWI ARIANTI,Universitas Hamzanwadi,S1 - Pendidikan Informatika,"Media Pembelajaran, E-Learning, Kecerdasan Buatan, Basis Data, Web Development",517,238,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6946527,KANTI LESTARI,Institut Bakti Nusantara,Unknown,"DSS, AI",11,3,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6671291,FEBI YANTO,Universitas Islam Negeri Sultan Syarif Kasim Riau,S1 - Teknik Informatika,"Artificial Intelligence, Cryptography, IoT, Robotics",124,73,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6856149,DEDE HUSEN,Universitas Kuningan,S1 - Teknik Informatika,"Artificial Intelligence, Machine Learning, Data Sains",177,165,177,165
https://sinta.kemdiktisaintek.go.id/authors/profile/153400,EMMA UTAMI,Universitas Amikom Yogyakarta,S3 - Informatika,"Artificial Intelligence, Database, NLP, Data Science",7.682,1.251,7.694,1.257
https://sinta.kemdiktisaintek.go.id/authors/profile/6002359,PUTRI HARLIANA,Universitas Negeri Medan,S1 - Ilmu Komputer,"Artificial Intelligence, Kriptografi, Data Mining",619,276,619,276
https://sinta.kemdiktisaintek.go.id/authors/profile/6736143,MEIDAR HADI AVIZENNA,Universitas Muhammadiyah Magelang,D3 - Teknologi Informasi,"Artificial Intelligence, Image Processing, Software Engineering, Multimedia",214,147,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5976665,DESAK MADE DWI UTAMI PUTRA,Institut Bisnis dan Teknologi Indonesia,S1 - Teknik Informatika,"Artificial Intelligence, Artificial Intelligence",230,110,262,125
https://sinta.kemdiktisaintek.go.id/authors/profile/6733382,PONGGA DIKDYA WARDAYA,Pertamina,Unknown,"Seismic Modeling & Imaging, Rock Physics, Artificial Intelligence",22,3,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6663820,MUHAMMAD RUDYANTO ARIEF,Universitas Amikom Yogyakarta,S1 - Informatika,"Data Mining, Expert System, Software Engineering, Cyber Security, IT Governance",444,64,444,64
https://sinta.kemdiktisaintek.go.id/authors/profile/6909097,FURQONI YUDHISTIRA,Universitas Indraprasta PGRI,S1 - Teknik Informatika,Artificial Intelligent,76,75,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6742883,MUHAMMAD RIZQI SHOLAHUDDIN,Politeknik Negeri Bandung,D3 - Teknik Informatika,"Computer Graphic, Image Processing, Artificial Intelligence, Recognition System",649,581,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/258577,EDY PRAYITNO,Universitas Teknologi Digital Indonesia,D3 - Sistem Informasi Akuntansi,"Keamanan Sistem, Kriptografi, Kecerdasan Buatan",851,220,851,220
https://sinta.kemdiktisaintek.go.id/authors/profile/6009021,RIFKI INDRA PERWIRA,Universitas Pembangunan Nasional Veteran Yogyakarta,S1 - Informatika,"Artificial Intelligence, Computer Network, Automata",888,274,888,274
https://sinta.kemdiktisaintek.go.id/authors/profile/6712483,MIHUANDAYANI,STMIK Multicom Bolaan Mongondow,S1 - Sistem Informasi,"Artificial Intelligence, Financial Technology, Data Mining",218,44,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6716160,RIZKI ELISA NALAWATI,Politeknik Negeri Jakarta,D4 - Teknik Informatika,"Computer Vision, Natural Language Processing, Artificial Intelligent",362,264,22,12
https://sinta.kemdiktisaintek.go.id/authors/profile/6688798,SRI HADIANTI,Universitas Nusa Mandiri,S1 - Informatika,"Image Processing, Computer Vision, Artificial Intelegent",994,508,994,508
https://sinta.kemdiktisaintek.go.id/authors/profile/6744916,ABDULLAH ALI,Badan Meteorologi Klimatologi dan Geofisika,Unknown,"Meteorology, AI, Geography, Remote Sensing, Weather Radar",15,6,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6646095,MARTHEN DANGU ELU BEILY,Politeknik Negeri Kupang,D3 - Teknik Listrik,Artificial Intelligence,55,1,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5977211,DWI TAUFIK HIDAYAT,Universitas Widya Kartika,S1 - Teknik Elektro,"artificial intelligence, data mining, machine learning",251,43,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6730452,MUCHAMAD TAUFIQ ANWAR,Politeknik STMI Jakarta,D4 - Sistem Informasi Industri Otomotif,"data mining, artificial intelligence, modeling, optimization",529,135,529,135
https://sinta.kemdiktisaintek.go.id/authors/profile/6000073,AHMAD ZAMSURI,Universitas Lancang Kuning,S2 - Ilmu Komputer,"Artificial Intelegence, Data Sains, Data Mining, Programmer",882,435,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6439464,MOH NUR SHOLEH,Universitas Diponegoro,D4 - Teknik Infrastruktur Sipil dan Perancangan Arsitek,"Construction Management, Artificial Intelligence",1.360,304,8.401.920,407
https://sinta.kemdiktisaintek.go.id/authors/profile/25702,WIDODO BUDIHARTO,Universitas Bina Nusantara,S3 - Ilmu Komputer,"Computer science, Artificial Intelligence, robotics, Machine Learning",6.279,972,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5976767,DEDI LEMAN,Institut Bisnis dan Komputer Indonesia,S1 - Ilmu Komputer,"Kecerdasan Buatan, Keamanan Komputer",206,46,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6200580,ARY MAZHARUDDIN SHIDDIQI,Institut Teknologi Sepuluh Nopember,S1 - Teknik Informatika,"Artificial Intelligence, Continual Learning, Incremental Learning, Data Stream Mining",2.230,743,2.230,743
https://sinta.kemdiktisaintek.go.id/authors/profile/6750514,VANDHA PRADWIYASMA WIDARTHA,Universitas Telkom,S1 - Sistem Informasi,"Artificial Intelligence, Machine Learning, Deep Learning, Optimization, Software",405,128,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6907440,FATIMATUZZAHRA,Politeknik Negeri Jember,Unknown,"Rekayasa Perangkat Lunak, Data Mining, Artificial Intellegent, Multimedia",27,17,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975184,GUSMELIA TESTIANA,Universitas Islam Negeri Raden Fatah Palembang,S1 - Sistem Informasi,"Artificial Intelligent, Programming, Image Processing",609,208,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6954068,SYAIFUL IMRON,Institut Teknologi dan Bisnis PGRI Dewantara Jombang,S1 - Sistem dan Teknologi Informasi,"Text & Web Mining, Data Mining, Artificial Intelligence",12,10,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6103138,M.HAFIZH,Universitas Putra Indonesia Yptk Padang,S1 - Teknik Informatika,"Data Mining, Sistem Pakar, Teknologi Informasi, Seni",175,25,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6165797,MUHAMMAD ATTAMIMI,Institut Teknologi Sepuluh Nopember,S1 - Teknik Elektro,"Visual Recognition, Intelligent Systems, Artificial Intelligence, Intelligent Robotics",1.439,311,1.439,311
https://sinta.kemdiktisaintek.go.id/authors/profile/6882150,"DODIMAN, S.KOM., M.KOM",Universitas Dayanu Ikhsanuddin,S1 - Teknik Informatika,"Pengembangan situs Web, Data Analysis, Artificial Intelligence, Software Engineering",5,4,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6674111,HERU WAHYU HERWANTO,Universitas Negeri Malang,S1 - Pendidikan Teknik Informatika,"pendidikan, informatika, image processing, kecerdasan buatan, elektronik",1.287,398,1.287,398
https://sinta.kemdiktisaintek.go.id/authors/profile/6935807,RIFQI ALFINNUR CHARISMA,Universitas Bina Nusantara,S1 - Teknik Informatika,Artificial Intelligence,24,24,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6648210,EKA PURNAMA HARAHAP,Universitas Raharja,S1 - Teknik Informatika,"Smart Tourism, Artificial Intelligence, Information System, Applied Science",1.283,456,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6909000,INDRA SARI KUSUMA WARDHANA,Universitas Indraprasta PGRI,S1 - Teknik Informatika,"Machine Learning, Artificial Intelligent, Face Recognition, Information Technology, Marketing",22,6,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6043926,ROSIDA VIVIN NAHARI,Universitas Trunojoyo,S1 - Sistem Informasi,"Artificial Intelligence, Machine Learning, Computer Vision, Internet of Things",2.190,660,2.190,660
https://sinta.kemdiktisaintek.go.id/authors/profile/6655576,SITTI AMALIA,Institut Teknologi Padang,S1 - Teknik Elektro,"Artificial Inteligence, Teknik kendali, Motor BLDC, JST Backpropagation, Power Sistem",471,255,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6004559,SITI SUNDARI,Universitas Harapan Medan,S1 - Teknik Informatika,"Kecerdasan Buatan, Data Mining",311,174,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6868200,ZULPAN HADI,Universitas Teknologi Mataram,S1 - Rekayasa Sistem Komputer,artificial intelligence,73,73,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6089545,HAYATI MUKTI ASIH,Universitas Ahmad Dahlan,S1 - Teknik Industri,"Operation Management, Production Planning and Inventory Control, Artificial Intelligence, Simulation",1.370,717,1.055,472
https://sinta.kemdiktisaintek.go.id/authors/profile/5996665,GITA SASTRIA,Universitas Riau,D3 - Manajemen Informatika,"artificial Intelligent, Soft Computing",266,187,266,187
https://sinta.kemdiktisaintek.go.id/authors/profile/6838449,SUTRIAWAN,Universitas Muhammadiyah Bima,S1 - Ilmu Komputer,"Artificial Inteligence, NLP, Machine Learning, LLMs Based Transformers",440,329,440,329
https://sinta.kemdiktisaintek.go.id/authors/profile/6738569,ARRY MAULANA SYARIF,Universitas Dian Nuswantoro,S1 - PJJ Informatika,"artificial intelligence, machine learning, data mining",727,297,727,297
https://sinta.kemdiktisaintek.go.id/authors/profile/6119240,VIHI ATINA,Universitas Duta Bangsa Surakarta,D3 - Manajemen Informatika,"Artificial Intelligence, Expert System, NLP, Recommender System, Automata",633,264,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6942063,FAJAR MAULA HIDAYAT,Universitas Yayasan Pendidikan Imam Bonjol Majalengka,S1 - Ilmu Komputer,Artificial Intelligence,15,1,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6190727,SRI LESTANTI,Universitas Islam Balitar,S1 - Teknik Informatika,Expert System,322,209,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6007166,JASSON PRESTILIANO,Universitas Kristen Satya Wacana,S1 - Desain Komunikasi Visual,"Game Development, Artificial Intelligence, Game Design, Animation, Music Composition",513,248,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6793576,MUAMMAR SADRAWI,Institut Bio Scientia Internasional Indonesia,S2 - Bio Manajemen,"Artificial Intelligence, Data Science",722,257,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6035371,MARDIYONO,Politeknik Negeri Semarang,D4 - Teknologi Rekayasa Komputer,"Artificial Intelligence, Artificial Intelligence, Software Engineering, Software Engineering, IoT, IoT, Embedded System, Embedded System",902,315,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/169803,HENDRAWAN ARMANTO,Institut Sains dan Teknologi Terpadu Surabaya,S1 - Informatika,"Artificial Intelligence, Metaheuristic (Evolutionary Algorithm), Computer Vision, Game Technology",499,117,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6719180,BAYU FANDIDARMA,Universitas PGRI Madiun,S1 - Teknik Elektro,"intelligent system, formation forming, automatic control system, robotic, artificial intelligent",123,51,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6791680,NOVA HAYATI,Universitas Adzkia,S1 - Sistem Informasi,"Decission Support System, Expert System, Data Mining",371,242,241,212
https://sinta.kemdiktisaintek.go.id/authors/profile/6800649,RIDHO SHOLEHURROHMAN,Universitas Lampung,S1 - Ilmu Komputer (Kampus Kabupaten Way Kanan),"Computational Image Processing, Artificial Intelligence",198,189,198,189
https://sinta.kemdiktisaintek.go.id/authors/profile/6073921,INTAN UTNASARI,Universitas Dharma Andalas,S1 - Sistem Informasi,"Artificial Intelegent, Analisis System, Big Data",32,10,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6158936,LUKMAN HERYAWAN,Universitas Gadjah Mada,S1 - Ilmu Komputer,"Medical informatics, Artificial intelligence, Human-agent interaction",316,126,316,126
https://sinta.kemdiktisaintek.go.id/authors/profile/6728123,MASHURI,Institut Teknologi Sepuluh Nopember,D4 - Teknologi Rekayasa Konversi Energi,"Mechatronics, IoT, AI, Control, Bioresources Production",661,184,661,184
https://sinta.kemdiktisaintek.go.id/authors/profile/6655881,YERYMIA ALFA SUSETYO,Universitas Kristen Satya Wacana,S1 - Teknik Informatika,"Web Programming, Web Services, Spatial Modeling, Artificial Intelligence",903,433,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6836565,MARDIANA R,Universitas Dinamika Bangsa,S1 - Manajemen,"Financial Technology, Marketing, Finance, Artificial Intelligence (AI)",88,60,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6890774,AHMAD ARIB ALFARISY,Universitas Dehasen Bengkulu,S1 - Informatika,"artificial intelligence, machine learning, nlp, image recognition",409,188,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6643959,ADE PUTRA NANDA,Universitas Mercubaktijaya,S1 - Informatika Kesehatan,"Sistem Informasi, Machine Learning, Artificial Intelligence",87,35,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5985690,GELLYSA URVA,Sekolah Tinggi Teknologi Dumai,S1 - Teknik Informatika,"Soft Computing, Computational Intelligence, Artificial Intelligence, Data Mining, Data Science",435,233,435,233
https://sinta.kemdiktisaintek.go.id/authors/profile/259792,SYAHRONI WAHYU IRIANANDA,Universitas Widya Gama,S1 - Teknik Informatika,"Artificial Intelligent, Text Mining, Decision Support System, Data Science",334,138,334,138
