url,nama,perguruan_tinggi,program_studi,bidang,sinta_score_overall,sinta_score_3yr,affil_score_overall,affil_score_3yr
https://sinta.kemdiktisaintek.go.id/authors/profile/5979800,NURSALAM,Universitas Airlangga,S3 - Keperawatan,"Nursing, Nursing Management, Basic and Medical Surgical Nursing, Critical Nursing",6.686,1.279,6.686,1.279
https://sinta.kemdiktisaintek.go.id/authors/profile/6015078,RIDWAN ARIFIN,Universitas Negeri Semarang,S1 - Ilmu Hukum,"Public International Law, Criminal Law, Public International Law, Criminal Law, Crime and Justice, Crime and Justice, Environmental Justice, Environmental Justice, Assets Recovery, Assets Recovery",3.130,1.093,3.130,1.093
https://sinta.kemdiktisaintek.go.id/authors/profile/35684,CECE SUMANTRI,Institut Pertanian Bogor,S3 - Ilmu Produksi Dan Teknologi Peternakan,"Animal breeding and genetics, molecular genetic, animal reproduction",6.961,1.006,6.961,1.006
https://sinta.kemdiktisaintek.go.id/authors/profile/32602,RIYANTO SIGIT,Politeknik Elektronika Negeri Surabaya,D4 - Teknik Komputer,"Image Processing, Artificial Intelligent, Sensor, Computer Vision",3.892,952,3.892,952
https://sinta.kemdiktisaintek.go.id/authors/profile/5979798,FIRMANUL CATUR WIBOWO,Universitas Negeri Jakarta,S2 - Pendidikan Fisika,"Physics Education, Pendidikan Fisika, Pendidikan IPA, Science Education",3.636,1.235,3.636,1.235
https://sinta.kemdiktisaintek.go.id/authors/profile/5988077,PURBA DARU KUSUMA,Universitas Telkom,S1 - Teknik Komputer,computer science,5.097,1.207,1.680,240
https://sinta.kemdiktisaintek.go.id/authors/profile/6010256,MAHIR PRADANA,Universitas Telkom,S2 - Administrasi Bisnis,Business Administration,4.415,1.522,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6690785,ANGGRAINI PUSPITA SARI,Universitas Pembangunan Nasional Veteran Jawa Timur,S1 - Informatika,"Microelectronic, Wind Power, Artificial Intelligent, Electrical Engineering",1.422,906,1.442,926
https://sinta.kemdiktisaintek.go.id/authors/profile/5977020,MARTIN ROESTAMY,Universitas Djuanda,S2 - Hukum,"Hukum Agraria, Hukum Properti, Hukum Bisnis, Hukum Kontrak, Hukum Perdata",3.416,1.029,3.416,1.029
https://sinta.kemdiktisaintek.go.id/authors/profile/6022881,NENI HERMITA,Universitas Riau,S2 - Pendidikan Dasar,"Pendidikan Dasar, PGSD",6.231,1.599,6.222,1.601
https://sinta.kemdiktisaintek.go.id/authors/profile/5999513,UTAMI WIDIATI,Universitas Negeri Malang,S3 - Pendidikan Bahasa Inggris,English Language Teaching (ELT),4.053,1.181,4.053,1.181
https://sinta.kemdiktisaintek.go.id/authors/profile/6662847,HUSNENI MUKHTAR,Universitas Telkom,S1 - Teknik Elektro,"Electronics-Microelectronics-Photonics, Biomedical Engineering, Instrumentation, Control and Measurement",2.910,1.177,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6733660,NANDA SAPUTRA,Sekolah Tinggi Ilmu Tarbiyah Al-Hilal Sigli,S1 - Pendidikan Guru Madrasah Ibtidaiyah,Pendidikan Bahasa dan Sastra Indonesia,1.846,955,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5976547,RATMAWATI MALAKA,Universitas Hasanuddin,S1 - Peternakan,"Milk processing, Animal Product technology, animal health",3.533,1.130,1.455,519
https://sinta.kemdiktisaintek.go.id/authors/profile/6790248,MOHAMAD HIDAYAT MUHTAR,Universitas Negeri Gorontalo,S1 - Ilmu Hukum,"Hukum Tata Negara, Hukum Otonomi Daerah, Hukum Islam",1.857,951,1.852,946
https://sinta.kemdiktisaintek.go.id/authors/profile/6023328,NANIK SUCIATI,Institut Teknologi Sepuluh Nopember,S3 - Ilmu Komputer,"Computer Vision, Computer Graphics, Computational Intelligence",5.022,1.221,5.022,1.221
https://sinta.kemdiktisaintek.go.id/authors/profile/260407,SUNARYONO,Universitas Negeri Malang,S3 - Pendidikan Fisika,Fisika Material,8.623,1.259,8.623,1.259
https://sinta.kemdiktisaintek.go.id/authors/profile/6045036,RAHMAD SOLLING HAMID,Universitas Muhammadiyah Palopo,S1 - Bisnis Digital,Marketing Management,2.986,1.324,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6784050,MURNI HANDAYANI,Universitas Pamulang,S1 - Teknik Kimia,"Nanotechnology, Functional Nanomaterials, Nanocarbons, Nanoparticles, Graphene/CNT",2.564,952,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6022975,MUSLIHATI,Universitas Negeri Malang,S3 - Bimbingan Dan Konseling,"multicultural counseling, career guidance and counseling",2.718,900,2.718,900
https://sinta.kemdiktisaintek.go.id/authors/profile/6018026,PUTU WURI HANDAYANI,Universitas Indonesia,S2 - Teknologi Informasi,"Information System, e-health, e-commerce",5.394,996,5.394,996
https://sinta.kemdiktisaintek.go.id/authors/profile/6706183,MASDUKI ASBARI,Universitas Insan Pembangunan Indonesia,S1 - Manajemen,"HR Management, Leadership, Education, Organizational Behavior, Quality Management",2.730,925,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5979527,NUR CHAMIDAH,Universitas Airlangga,S2 - Matematika,Statistics,3.505,1.052,3.505,1.052
https://sinta.kemdiktisaintek.go.id/authors/profile/6151,ATHANASIUS PRIHARYOTO BAYUSENO,Universitas Diponegoro,S3 - Teknik Mesin,"Ceramics, Environment Science and Engineering",8.491,1.431,546.163.000,207.327.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6023721,ELI ROHAETI,Universitas Negeri Yogyakarta,S3 - Pendidikan Kimia,Kimia Polimer,4.992,1.295,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6697481,RUMI IQBAL DOEWES,Universitas Sebelas Maret,S1 - Pendidikan Kepelatihan Olahraga,Biomechanic,2.960,1.207,2.960,1.207
https://sinta.kemdiktisaintek.go.id/authors/profile/6739132,FAHRUL NURKOLIS,Universitas Islam Negeri Sunan Kalijaga,Unknown,"Functional Food, Molecular Biology, Nutrigenetics-Nutrigenomics, Drugs Discovery, Gut Microbiome",4.170,1.142,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6001684,SUSI ARI KRISTINA,Universitas Gadjah Mada,S2 - Magister Manajemen Farmasi,"Social, economics, and administrative pharmacy",4.567,1.072,4.567,1.072
https://sinta.kemdiktisaintek.go.id/authors/profile/58626,MUHAMMAD SHABRI,Universitas Syiah Kuala,S3 - Ilmu Ekonomi,"Islamic Economics, Islamic Finance and Banking, Applied Econometrics, Financial Economics, Business and Management.",5.018,1.270,1.740,790
https://sinta.kemdiktisaintek.go.id/authors/profile/29966,ENDANG SUTRISWATI RAHAYU,Universitas Gadjah Mada,Unknown,"Food Microbiology, Lactic Acid Bacteria, Probiotics, Gut Microbiota, Mold",6.699,1.168,6.699,1.168
https://sinta.kemdiktisaintek.go.id/authors/profile/6133142,REDI KRISTIAN PINGAK,Universitas Nusa Cendana,S1 - Fisika,"Physics, Quantum Mechanics, Computational Materials, Condensed Matter Theory",2.187,986,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6009220,NURHAYATI,Universitas Negeri Surabaya,S2 - Teknik Elektro,"wideband antenna, Wearable antenna, mimo/array antenna, Microstrip antenna, Electrical Engineering",2.009,941,3.090.220.000,2.469.520.000
https://sinta.kemdiktisaintek.go.id/authors/profile/257985,ISKANDAR MUDA,Universitas Sumatera Utara,S3 - Ilmu Akuntansi,"Accounting & Finance, Economic Energy Policy, Environtmental Accounting, Public Sector Accounting, Accounting Information System",8.874,2.178,8.874,2.178
https://sinta.kemdiktisaintek.go.id/authors/profile/5980535,AMAN SANTOSO,Universitas Negeri Malang,S1 - Kimia,"Energi terbarukan, kimia pangan, heterogen katalis",3.607,1.204,3.607,1.204
https://sinta.kemdiktisaintek.go.id/authors/profile/5991629,RETNA APSARI,Universitas Airlangga,S1 - Fisika,"Biooptics, Laser Application, Sensor Fiber Optics, Material Photonics, Photodynamic Theraphy",3.973,1.119,3.973,1.119
https://sinta.kemdiktisaintek.go.id/authors/profile/74761,UTAMA ALAN DETA,Universitas Negeri Surabaya,S1 - Pendidikan Fisika,"Physics Education, Scientific Literacy, Ethnophysics, Quantum Physics, Theoretical Physics",3.321,1.074,1.158.700.000,801.761.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6027954,MUHAMMAD ARY MURTI,Universitas Telkom,S1 - Teknik Elektro,,4.109,1.045,120,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6803261,MISWAR TUMPU,Universitas Hasanuddin,S2 - Manajemen Bencana,Civil Engineering,4.084,971,1.405,712
https://sinta.kemdiktisaintek.go.id/authors/profile/5986838,FITRI UTAMININGRUM,Universitas Brawijaya,S2 - Ilmu Komputer,Computer Vision,4.086,937,4.086,937
https://sinta.kemdiktisaintek.go.id/authors/profile/6789185,RITA MALIZA,Universitas Andalas,S1 - Biologi,"Histologi dan Biologi Sel, Endokrinologi Molekuler, Biokimia, Bioteknologi, Bioinformatika",4.059,1.168,1.515,768
https://sinta.kemdiktisaintek.go.id/authors/profile/6729198,BRAHMANTYA AJI PRAMUDITA,Universitas Telkom,S1 - Teknik Elektro,"Electronics, Instrumentation, Signal Processing, Artificial Intelligence",1.855,966,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6741596,MUHAMMAD ASROL,Universitas Bina Nusantara,S2 - Teknik Industri,"Industrial Engineering, Supply Chain Management, Decision Support System, Sustainability, Agro-Industry",1.809,999,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5977588,YULI RAHMAWATI,Universitas Negeri Jakarta,S1 - Pendidikan Kimia,"Pendidikan Kimia, Chemistry Education, Pendidikan IPA, Pendidikan, Pendidikan Transformatif",4.582,1.355,4.582,1.355
https://sinta.kemdiktisaintek.go.id/authors/profile/5995511,TIEN AMINATUN,Universitas Negeri Yogyakarta,S2 - Pendidikan Biologi,Ecology and Environmental Science,1.936,986,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5976560,SRI JUMINI,Universitas Sains Alqur an,S1 - Pendidikan Fisika,"Physic Education, Sains Terapan, Sains AlQuran, sciencetechnopreneurship, Renewable Energy",2.971,951,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6035820,FITRI IMANSYAH,Universitas Tanjungpura,S1 - Teknik Elektro,"Telecomunication, Computer Science and Energy",5.818,1.351,5.818,1.351
https://sinta.kemdiktisaintek.go.id/authors/profile/28531,DEDEN WITARSYAH,Universitas Nusa Putra,S2 - Informatika,"Open Data, Data mining, AI, Cyber Security, Information System",3.342,1.148,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6716392,CHRISTIAN WIRADENDI WOLOR,Universitas Negeri Jakarta,D4 - Administrasi Perkantoran Digital,Human Resources,3.520,1.195,3.520,1.195
https://sinta.kemdiktisaintek.go.id/authors/profile/5979110,KHASWAR SYAMSU,Institut Pertanian Bogor,S2 - Bioteknologi,"Agroindustrial Technology, Industrial Biotechnology, Bioprocess Engineering, Agroindustry, Biochemical Engineering",4.436,1.116,4.436,1.116
https://sinta.kemdiktisaintek.go.id/authors/profile/3556,MUHTADI,Universitas Muhammadiyah Surakarta,S3 - Farmasi,Kimia organik bahan alam,3.014,1.082,3.716,1.402
https://sinta.kemdiktisaintek.go.id/authors/profile/6939190,NUGROHO SUSANTO,Universitas Negeri Padang,S1 - Ilmu Keolahragaan,"adaptive sports, physical education health and recrsports managemen, exercise, basketball, petanque",2.009,1.055,2.009,1.055
https://sinta.kemdiktisaintek.go.id/authors/profile/6718586,AMRY DASAR,Universitas Sulawesi Barat,S1 - Teknik Sipil,"Sustainable Concrete, Nano Materials, Seawater in Concrete (SSC)",2.241,988,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/58243,RINALDI IDROES,Universitas Syiah Kuala,S3 - Matematika dan Aplikasi Sains,"drug discovery, pharmaceutical analytics, geochemical analytics, chemometrics, analytical chemistry",6.690,1.571,2.530,830
https://sinta.kemdiktisaintek.go.id/authors/profile/6042761,DADANG JUANDI,Universitas Pendidikan Indonesia,S3 - Pendidikan Matematika,"mathematics education, SLR and meta-analysis",5.875,1.544,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6728031,DENDY SATRIO,Institut Teknologi Sepuluh Nopember,S1 - Teknik Kelautan,"Energy Conversion, Ocean Renewable Energy, Computational Fluid Dynamics, Experimental Fluid Dynamics",1.972,1.112,1.972,1.112
https://sinta.kemdiktisaintek.go.id/authors/profile/5998316,ZAINAL ARIFIN,Universitas Sebelas Maret,S2 - Teknik Mesin,"Energy, Nanomaterial, DSSC, Solar Energy, Manufaktur",5.467,1.719,5.467,1.719
https://sinta.kemdiktisaintek.go.id/authors/profile/6010102,JESI ALEXANDER ALIM,Universitas Riau,S2 - Pendidikan Dasar,elementary school mathematics,3.407,953,3.407,953
https://sinta.kemdiktisaintek.go.id/authors/profile/6027214,ALI IMRON,Universitas Negeri Malang,S3 - Manajemen Pendidikan,"Educational Management, Educational Leadership, Character Education, Educational Supervision",4.722,1.379,4.722,1.379
https://sinta.kemdiktisaintek.go.id/authors/profile/257818,EDI PURWANTO,Universitas Pembangunan Jaya,S1 - Manajemen,"Scopus ID: 56530837400, Strategic Management, Development Studies, Economic and Law, Theology",3.439,1.202,3.439,1.202
https://sinta.kemdiktisaintek.go.id/authors/profile/5980523,HADI SUWONO,Universitas Negeri Malang,S3 - Pendidikan Biologi,biology and science education,3.981,1.037,3.981,1.037
https://sinta.kemdiktisaintek.go.id/authors/profile/6707558,DENI FAJAR FITRIYANA,Universitas Negeri Semarang,S1 - Teknik Mesin,"Mechanical Engineering, biomaterials, biocomposite, zeolite",2.302,1.000,2.302,1.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6676135,RUSDIYANTO,Universitas Gresik,S1 - Akuntansi,"Financial, Accounting, Audit, Tax, Behavioral Accounting",2.272,920,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6742096,FATA NIDAUL KHASANAH,Universitas Bhayangkara Jakarta Raya,S1 - Informatika,"Decission Support System, Human Computer Interaction, Internet of Things",2.518,1.116,2.538,1.126
https://sinta.kemdiktisaintek.go.id/authors/profile/5975820,ERMA SURYANI,Institut Teknologi Sepuluh Nopember,S3 - Sistem Informasi,"System Dynamics, Modeling and Simulation, Model Driven Decision Support Systems, Enterprise Systems, Supply Chain Management",5.599,1.220,5.599,1.220
https://sinta.kemdiktisaintek.go.id/authors/profile/6758983,MUHAMMAD ARIF BUDIYANTO,Universitas Indonesia,S1 - Teknik Perkapalan,"Marine Engineering, Decarbonization, Green Port, Green Shipping",3.278,938,3.278,938
https://sinta.kemdiktisaintek.go.id/authors/profile/6159449,WENTI AYU SUNARJO,Universitas Pekalongan,S1 - Manajemen,"manajemen, environment performance, green marketing, digital marketing, innovation marketing",1.248,935,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/260126,EDY HARTULISTIYOSO,Institut Pertanian Bogor,S1 - Teknik Pertanian dan Biosistem,"Energy, Agricultural Product Processing",1.989,945,1.989,945
https://sinta.kemdiktisaintek.go.id/authors/profile/6762246,FANDRO ARMANDO TASIJAWA,Universitas Kristen Indonesia Maluku,S1 - Ilmu Keperawatan,"Mental Health Nursing, Mental Health Nursing",2.461,1.166,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5997135,SITI MUJANAH,Universitas 17 Agustus 1945 Surabaya,S2 - Manajemen,MANAGEMENT,3.498,1.150,3.498,1.150
https://sinta.kemdiktisaintek.go.id/authors/profile/6033481,BUDI SANTOSA,Universitas Ahmad Dahlan,S2 - Pendidikan Guru Vokasi,"Vocational Education, Competency-Based Assessment",2.374,1.081,1.499,661
https://sinta.kemdiktisaintek.go.id/authors/profile/5992167,ASRI WIDOWATI,Universitas Negeri Yogyakarta,S2 - Pendidikan Sains,"Pendidikan IPA, Science Education",1.982,960,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6704979,REZA RACHMADTULLAH,Universitas PGRI Adi Buana Surabaya,S2 - Pendidikan Dasar,"Elementary Teacher Education, PGSD, Pendidikan Guru Sekolah Dasar, Civic Education",2.663,929,2.663,929
https://sinta.kemdiktisaintek.go.id/authors/profile/6758920,ANISA MUTAMIMA,Universitas Riau,D3 - Teknik Kimia,"Catalyst, Renewable Energy, Environmental Issues, Sustainable Development",1.459,975,1.458,974
https://sinta.kemdiktisaintek.go.id/authors/profile/5972549,BASUKI RAHMAT,Universitas Pembangunan Nasional Veteran Jawa Timur,S2 - Teknologi Informasi,"Artificial Intelligence, Drones and Robotics, Hybrid Control System, Arduino-Python Programming",3.450,1.045,3.488,1.045
https://sinta.kemdiktisaintek.go.id/authors/profile/5978500,FATIMAWALI,Universitas Sam Ratulangi,Sp-1 - Anestesiologi dan Terapi Intensif,"Biomedic, Biomedic, Pharmaceutical Sciences, Biochemistry, Pharmaceutical Sciences, Biochemistry, Biomolecular Science, Biomolecular Science",3.660,1.131,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6795818,RITA KOMALASARI,Universitas YARSI,Profesi - Profesi Dokter,"Systematic Review, Public Health, Qualitative, Digital Health, Health Promotion",2.191,1.563,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6032289,SOEWARTO HARDHIENATA,Universitas Pakuan,S1 - Ilmu Komputer,"Manajemen Pendidikan, Manajemen Teknologi Informasi, Manajemen Sumber Daya Manusia, Manajemen Teknologi Informasi, Manajemen Sumber Daya Manusia",4.217,1.076,5.397,1.166
https://sinta.kemdiktisaintek.go.id/authors/profile/6844576,NUGROHO ADI SASONGKO,Universitas Pertahanan RI,S2 - Ketahanan Energi,"Energy, Environment, Economic, Defense, Engineering",2.562,1.358,2.562,1.358
https://sinta.kemdiktisaintek.go.id/authors/profile/5977369,ALDRI FRINALDI,Universitas Negeri Padang,S2 - Ilmu Administrasi Negara,"Manajemen Sumber Daya Manusia, Administrasi Publik dan Hukum, Budaya Organisasi, Budaya Kerja",9.300,981,9.300,981
https://sinta.kemdiktisaintek.go.id/authors/profile/5980275,MUTHOIFIN,Universitas Muhammadiyah Surakarta,S2 - Ilmu Al-Quran dan Tafsir,"Islamic Religious Education, Islamic Educational Thought, Islamic Education, Islamic Studies",3.724,1.106,4.312,1.467
https://sinta.kemdiktisaintek.go.id/authors/profile/6119015,HENDY TANNADY,Universitas Esa Unggul,S2 - Manajemen,"Operations Management, Management Science, Organizational Behavior",2.327,1.035,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6090268,WAHYU PURWO RAHARJO,Universitas Sebelas Maret,S1 - Teknik Mesin,Material Manufaktur,1.827,970,1.827,970
https://sinta.kemdiktisaintek.go.id/authors/profile/5976435,MOH. YASIN,Universitas Airlangga,Unknown,fiber optic sensor,9.081,925,9.081,925
https://sinta.kemdiktisaintek.go.id/authors/profile/256953,SRITRUSTA SUKARIDHOTO,Politeknik Elektronika Negeri Surabaya,D3 - Teknologi Multimedia Broadcasting (Kampus Kab. Sum,"Computer Network, Human-centric, Immersive technology, Internet of Things",4.253,1.234,4.253,1.234
https://sinta.kemdiktisaintek.go.id/authors/profile/5995561,RIANDI,Universitas Pendidikan Indonesia,S3 - Pendidikan Ilmu Pengetahuan Alam,Teacher professional development,3.537,918,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6677905,MAGNAZ LESTIRA OKTAROZA,Universitas Garut,S1 - Manajemen,Manajemen,1.438,962,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5982099,RISFIDIAN MOHADI,Universitas Sriwijaya,S2 - Ilmu Material,Inorganic and Environmental Chemistry,4.468,908,417,25
https://sinta.kemdiktisaintek.go.id/authors/profile/5984951,P WAYAN ARTA SUYASA,Universitas Pendidikan Ganesha,S1 - Pendidikan Teknik Elektro,Research and measurement education,3.671,1.026,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6738571,INDRA PURNAMA,Universitas Lancang Kuning,S2 - Ilmu Pertanian,"Environmental, Energy, Soil Chemistry, Food & Agriculture, Water/Waste Treatment",1.618,939,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5989747,NGAKAN KETUT ACWIN DWIJENDRA,Universitas Udayana,S3 - Ilmu Teknik,"Architecture, Urban and Regional Planning, Engineering",4.105,1.237,4.105,1.237
https://sinta.kemdiktisaintek.go.id/authors/profile/5982504,SAPTO ANDRIYONO,Universitas Airlangga,S2 - Bioteknologi Perikanan dan Kelautan,"Marine Biology, Molecular ecology, Aquaculture",3.763,1.126,3.763,1.126
https://sinta.kemdiktisaintek.go.id/authors/profile/6129671,ANDI BASO KASWAR,Universitas Negeri Makassar,S1 - Teknik Komputer,"Digital Image Processing, Data Mining, Computer Vision",1.333,920,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5992675,INSIH WILUJENG,Universitas Negeri Yogyakarta,S3 - Pendidikan Ilmu Pengetahuan Alam,"Teknologi Pendidikan IPA, Integrated Science",5.866,1.188,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5972788,ACHMAD NURMANDI,Universitas Muhammadiyah Yogyakarta,S3 - Ilmu Pemerintahan,"public administration, government affairs and politics, public sector, e-government, urban governance",5.946,1.238,205,50
https://sinta.kemdiktisaintek.go.id/authors/profile/5994183,DIDI SURYADI,Universitas Pendidikan Indonesia,S3 - Pendidikan Matematika,Mathematics Education,5.506,1.385,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6101,ANDRI CAHYO KUMORO,Universitas Diponegoro,S2 - Teknik Kimia,"Food Engineering, Chemical Reaction Engineering, Membrane Development for WWT, Separation Processes",6.988,1.334,627.803.000,194.252.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6068570,AJI AKBAR FIRDAUS,Universitas Airlangga,D4 - Teknologi Rekayasa Instrumentasi dan Kontrol,"Power System Engineering, Artificial Intelligence, Renewable Energy",4.063,1.616,4.063,1.616
https://sinta.kemdiktisaintek.go.id/authors/profile/6093736,BASO MANGUNTUNGI,Universitas Sulawesi Barat,S1 - Bioteknologi,"Biotechnology, Microbiology, Plant Genetic and Engineering, Plant Microbiome Interaction",2.465,1.059,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6027397,ERI BARLIAN,Universitas Negeri Padang,S3 - Ilmu Lingkungan,"Sport Science, Environmental",2.867,929,2.867,929
https://sinta.kemdiktisaintek.go.id/authors/profile/6719997,DAHLAN ABDULLAH,Universitas Malikussaleh,S2 - Teknologi Informasi,"Artificial Intelligence, Computer Network, Informations System, Optimization, Web Based Applications",4.875,1.079,4.875,1.079
https://sinta.kemdiktisaintek.go.id/authors/profile/95242,DENNY SATRIA,Universitas Sumatera Utara,S1 - Farmasi,"Cancer biology, natural products",3.754,1.086,3.754,1.086
https://sinta.kemdiktisaintek.go.id/authors/profile/6695830,ADNAN,Universitas Muhammadiyah Pare-pare,S1 - Teknik Sipil,Teknik Sipil,2.496,1.050,2.496,1.050
https://sinta.kemdiktisaintek.go.id/authors/profile/9003,CHRISTY ATIKA SARI,Universitas Dian Nuswantoro,S1 - Teknik Informatika,"Data security, Image Processing, Machine Learning, Deep Learning",4.003,898,4.003,898
https://sinta.kemdiktisaintek.go.id/authors/profile/5986528,EDY PRIHANTORO,Universitas Gunadarma,S3 - Ilmu Komunikasi,Komunikasi media,2.045,904,2.045,904
https://sinta.kemdiktisaintek.go.id/authors/profile/6149783,PAIKUN,Universitas Nusa Putra,S1 - Teknik Sipil,Civil Engineering,2.700,920,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6722831,SITI AISYAH,Universitas Islam Negeri Sumatera Utara,S1 - Manajemen,"Manajemen, Pemasaran, Ekonomi, Konsumen",2.230,1.193,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5998537,SYAMSU NUR,Universitas Almarisah Madani,D3 - Farmasi,Pharmaceutical Chemistry,2.241,1.106,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6768594,RINA MARYANTI,Universitas Pendidikan Indonesia,S1 - Pendidikan Khusus,Special Needs Education (Pendidikan Khusus) and Sc,2.466,946,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5989102,SITI IRENE ASTUTI DWININGRUM,Universitas Negeri Yogyakarta,S2 - Kebijakan Pendidikan,Sociology of education,6.682,1.186,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6036000,ANDI RIDWAN MAKKULAWU,Politeknik Pertanian Negeri Pangkajene Kepulauan,D4 - Agroindustri,Teknologi Industri Pertanian,2.168,946,2.287.690.000,1.191.810.000
https://sinta.kemdiktisaintek.go.id/authors/profile/5973066,MOHAMMAD BASYUNI,Universitas Sumatera Utara,S3 - Pengelolaan Sumber Daya Alam Dan Lingkungan,"Molecular Biotechnology, Lipid Biochemistry, Ecology and Restoration",8.556,1.260,8.556,1.260
https://sinta.kemdiktisaintek.go.id/authors/profile/2746,PRINGGO WIDYO LAKSONO,Universitas Sebelas Maret,Profesi - Profesi Insinyur,"Automation & Smart System Engineering, Intelligent Machine, System and Control Engineering",2.983,979,2.983,979
https://sinta.kemdiktisaintek.go.id/authors/profile/5991024,PUTU SUDIRA,Universitas Negeri Yogyakarta,S2 - Pendidikan Teknologi Dan Kejuruan,"Technical and Vocational Education and Training, Technical and Vocational Education and Training",2.539,919,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6011379,EKO NOERHAYATI,Universitas Islam Malang,S1 - Teknik Sipil,"Teknik Sipil, Teknik Sipil, Sumber Daya Air, Sumber Daya Air",2.964,974,2.964,974
https://sinta.kemdiktisaintek.go.id/authors/profile/25481,AMUN AMRI,Universitas Riau,S3 - Rekayasa Berkelanjutan,"Chemical Engineering, Chemical Engineering, Teknik Kimia, Teknik Kimia, Nanotechnology, Nanotechnology, Graphene, Graphene, Functional Nanomaterials, Functional Nanomaterials",4.988,1.391,4.986,1.392
https://sinta.kemdiktisaintek.go.id/authors/profile/5977392,DEWI MELANI HARIYADI,Universitas Airlangga,S1 - Farmasi,"Pharmacy, Pharmaceutics, Drug Delivery",4.078,1.120,4.078,1.120
https://sinta.kemdiktisaintek.go.id/authors/profile/5979506,JUTTI LEVITA,Universitas Padjadjaran,S3 - Farmasi,"Antiinflammation, Molecular Pharmacology, Plant-based Drug Discovery",4.168,947,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/257926,RASMITADILA,Universitas Djuanda,S1 - Pendidikan Guru Sekolah dasar,Pendidikan Guru Sekolah Dasar,4.071,1.157,4.071,1.157
https://sinta.kemdiktisaintek.go.id/authors/profile/59706,Suharyo Sumowidagdo,Badan Riset dan Inovasi Nasional,Unknown,"Experimental Particle Physics, High Performance Computing",7.153,989,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5977237,RIFKY ISMAIL,Universitas Diponegoro,S1 - Teknik Mesin,"Mechanical Engineering, Biomedical Engineering, Tribology, Product Design",6.657,1.595,549.031.000,134.272.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6201388,MUJIYO,Universitas Sebelas Maret,S1 - Ilmu Tanah,Pedology and Soil Survey,3.058,1.067,3.058,1.067
https://sinta.kemdiktisaintek.go.id/authors/profile/6645120,MAHRUS ALI,Universitas Islam Indonesia,Unknown,Hukum Pidana Hukum Pidana Lingkungan Viktimologi,2.346,988,2.346,988
https://sinta.kemdiktisaintek.go.id/authors/profile/5975364,SUHERMAN,Universitas Diponegoro,S1 - Teknik Kimia,"Drying, Food Processing",3.565,951,309.098.000,79.998.100
https://sinta.kemdiktisaintek.go.id/authors/profile/6022004,IRWAN EFFENDI,Universitas Riau,S3 - Ilmu Kelautan,"Marine Biotechnology, Marine Biotechnology, Marine Microbiology, Marine Microbiology, Fish Diseases, Fish Diseases, Environmental Sciences, Environmental Sciences, Biotechnology & Microbiology, Biotechnology & Microbiology",3.713,928,3.711,929
